Fecha,Total,"Al Sector
 Privado y Otros",Al Tesoro Nacional,Adelantos Transitorios,Transferencia de Utilidades ,Resto,Pases,LELIQ,Redescuentos y Adelantos,"Intereses, Primas y Remun. Ctas. Ctes.",LEBAC y NOBAC,Rescate de Cuasimonedas,Otros,"Billetes y Monedas en Poder del Público
(1)","Billetes y Monedas en Entidades
(2)","Cheques Cancelatorios
(3)","Base Monetaria	Cuenta 
Corriente 
en el BCRA 
(4)","Base Monetaria más cuasimonedas        
Cuasimonedas Total
(5) = (1+2+3+4)","Base Monetaria más cuasimonedas        
Cuasimonedas
(6)","Base Monetaria más cuasimonedas	Total 
(7) = (5+6)","Billetes y Monedas en Poder del Público
(8)","Billetes y Monedas en Entidades
(9)","Cheques Cancelatorios
(10)","Cuenta Corriente 
en el BCRA
(11)",Saldo diario total,"Cuasimonedas
(13)","Total 
(14) = (12+13)"
14-May-14,"-5,490",-161,0,0,0,-37,"-2,836",0,13,1,"-2,545",0,74,"-1,123",-531,0,"-3,836","-5,490",0,"-5,490","241,326","27,520",1,"88,672","357,519",0,"357,519"
15-May-14,"-1,979",-194,0,"4,000",0,"-3,941","-1,931",0,9,2,58,0,17,-402,-630,0,-947,"-1,979",0,"-1,979","240,924","26,890",1,"87,724","355,540",0,"355,540"
16-May-14,"-2,218",467,0,"-2,400",0,8,-275,0,0,3,41,0,-62,-275,-737,0,"-1,206","-2,218",0,"-2,218","240,649","26,153",1,"86,518","353,321",0,"353,321"
19-May-14,"-1,813",1,0,0,0,48,"-1,777",0,0,6,41,0,-132,"-1,055",467,0,"-1,224","-1,813",0,"-1,813","239,594","26,620",1,"85,294","351,509",0,"351,509"
20-May-14,"-1,348",161,0,0,0,29,"-1,847",0,-3,1,371,0,-61,"-1,331",160,0,-177,"-1,348",0,"-1,348","238,262","26,780",1,"85,116","350,160",0,"350,160"
21-May-14,"4,023",-258,0,0,0,91,"5,699",0,7,3,"-1,290",0,-229,-589,-403,0,"5,015","4,023",0,"4,023","237,673","26,377",1,"90,132","354,183",0,"354,183"
22-May-14,"1,536",596,0,"2,450",0,"4,027","-5,687",0,0,2,81,0,67,133,-858,0,"2,261","1,536",0,"1,536","237,806","25,519",1,"92,393","355,719",0,"355,719"
23-May-14,"-10,887","1,512",0,"-11,550",0,-8,-948,0,6,4,129,0,-31,271,-510,0,"-10,648","-10,887",0,"-10,887","238,077","25,009",1,"81,745","344,832",0,"344,832"
26-May-14,"-6,757",0,0,0,0,-140,"-6,710",0,0,9,98,0,-15,-531,681,0,"-6,907","-6,757",0,"-6,757","237,546","25,690",1,"74,837","338,075",0,"338,075"
27-May-14,"7,806",0,0,0,0,128,"7,652",0,0,4,14,0,8,-584,602,0,"7,788","7,806",0,"7,806","236,962","26,292",1,"82,626","345,881",0,"345,881"
28-May-14,343,685,0,0,0,161,"2,914",0,0,2,"-3,385",0,-34,393,781,0,-830,343,0,343,"237,355","27,073",1,"81,795","346,224",0,"346,224"
29-May-14,"-3,273",32,0,"14,800",0,"-3,634","-14,640",0,0,3,221,0,-54,136,555,0,"-3,964","-3,273",0,"-3,273","237,491","27,628",1,"77,831","342,952",0,"342,952"
30-May-14,"5,977",654,0,0,"4,700","-4,797","5,406",0,0,7,82,0,-76,"2,193",-594,0,"4,378","5,977",0,"5,977","239,684","27,034",1,"82,209","348,928",0,"348,928"
2-Jun-14,"16,666",589,0,0,0,290,"15,674",0,0,14,99,0,0,"2,969",-832,-1,"14,529","16,666",0,"16,666","242,653","26,202",1,"96,738","365,594",0,"365,594"
3-Jun-14,"1,057",-137,0,0,0,-71,"1,160",0,0,1,74,0,31,"1,069",408,0,-419,"1,057",0,"1,057","243,722","26,610",1,"96,319","366,652",0,"366,652"
4-Jun-14,"3,558",353,0,0,0,"7,560",403,0,0,0,"-4,619",0,-141,"1,549",-176,0,"2,185","3,558",0,"3,558","245,271","26,434",1,"98,504","370,209",0,"370,209"
5-Jun-14,-539,-292,0,0,0,375,"-1,017",0,192,0,0,0,202,"3,126",-651,0,"-3,015",-539,0,-539,"248,398","25,783",1,"95,489","369,670",0,"369,670"
6-Jun-14,"-5,138",154,0,"-4,500","6,000","-6,148",-700,0,0,0,70,0,-15,"2,568",-6,0,"-7,700","-5,138",0,"-5,138","250,966","25,777",1,"87,789","364,532",0,"364,532"
9-Jun-14,"5,957","1,207",0,0,0,"6,092","-1,156",0,-108,-34,28,0,-71,"1,535",-151,1,"4,572","5,957",0,"5,957","252,501","25,626",1,"92,361","370,489",0,"370,489"
10-Jun-14,"1,318",145,0,0,0,250,"1,010",0,0,1,4,0,-91,"-1,227","1,519",0,"1,026","1,318",0,"1,318","251,274","27,145",1,"93,387","371,807",0,"371,807"
11-Jun-14,745,362,0,0,0,-101,"1,466",0,0,0,"-1,161",0,179,-892,360,0,"1,278",745,0,745,"250,381","27,505",1,"94,665","372,553",0,"372,553"
12-Jun-14,"4,258",-374,0,"4,550",0,-393,540,0,0,1,2,0,-69,-611,431,0,"4,438","4,258",0,"4,258","249,770","27,936",1,"99,103","376,811",0,"376,811"
13-Jun-14,"-11,637",586,0,"-9,500",0,-381,"-2,335",0,6,0,16,0,-29,56,-550,0,"-11,143","-11,637",0,"-11,637","249,826","27,386",1,"87,961","365,174",0,"365,174"
16-Jun-14,"-5,758",122,0,0,0,36,"-5,965",0,0,3,22,0,24,-563,690,-1,"-5,884","-5,758",0,"-5,758","249,263","28,076",0,"82,076","359,416",0,"359,416"
17-Jun-14,593,325,0,0,0,192,32,0,3,2,79,0,-40,-884,767,0,710,593,0,593,"248,379","28,843",0,"82,786","360,009",0,"360,009"
18-Jun-14,"2,565",325,0,0,0,-293,-601,0,0,2,"3,143",0,-11,161,251,0,"2,154","2,565",0,"2,565","248,540","29,094",0,"84,940","362,574",0,"362,574"
19-Jun-14,-289,-943,0,"-5,250","5,850",379,-328,0,0,2,0,0,1,998,-687,0,-600,-289,0,-289,"249,538","28,407",0,"84,340","362,286",0,"362,286"
23-Jun-14,940,128,0,0,0,-544,"1,449",0,0,9,0,0,-102,919,-477,0,498,940,0,940,"250,457","27,930",0,"84,838","363,226",0,"363,226"
24-Jun-14,-235,923,0,0,0,333,"-1,375",0,0,2,99,0,-216,-224,"3,116",0,"-3,127",-235,0,-235,"250,234","31,046",0,"81,711","362,991",0,"362,991"
25-Jun-14,"2,597",371,0,0,0,133,"1,171",0,0,3,866,0,53,-435,"1,777",0,"1,255","2,597",0,"2,597","249,798","32,823",0,"82,966","365,588",0,"365,588"
26-Jun-14,"7,028",529,"-6,200","14,700",0,-969,-956,0,0,3,0,0,-79,"1,129",-624,0,"6,523","7,028",0,"7,028","250,928","32,199",0,"89,489","372,616",0,"372,616"
27-Jun-14,"-1,908",890,0,0,0,-5,"-2,972",0,0,2,0,0,176,"2,106","-1,036",0,"-2,978","-1,908",0,"-1,908","253,033","31,163",0,"86,511","370,707",0,"370,707"
30-Jun-14,-96,675,0,0,0,452,"-3,209",0,0,10,"2,022",0,-46,"3,573","-1,575",0,"-2,094",-96,0,-96,"256,606","29,588",0,"84,417","370,611",0,"370,611"
1-Jul-14,"12,108",728,0,0,0,"-1,619","13,081",0,0,4,0,0,-86,717,"1,204",0,"10,187","12,108",0,"12,108","257,324","30,792",0,"94,603","382,719",0,"382,719"
2-Jul-14,"2,981",81,0,0,0,416,"1,441",0,0,1,"1,096",0,-53,"3,339","-1,208",0,850,"2,981",0,"2,981","260,663","29,584",0,"95,454","385,700",0,"385,700"
3-Jul-14,"7,532","1,213",0,"7,000",0,73,-642,0,0,0,0,0,-113,"2,417",156,0,"4,959","7,532",0,"7,532","263,080","29,740",0,"100,412","393,232",0,"393,232"
4-Jul-14,160,0,0,0,0,-209,440,0,0,1,0,0,-72,"3,553",174,0,"-3,568",160,0,160,"266,633","29,914",0,"96,845","393,392",0,"393,392"
7-Jul-14,"1,390",940,0,0,0,-439,923,0,12,1,0,0,-46,"3,303",-572,0,"-1,340","1,390",0,"1,390","269,936","29,342",0,"95,504","394,783",0,"394,783"
8-Jul-14,942,611,0,0,0,"1,903","-1,381",0,-114,-35,0,0,-43,800,-674,0,815,942,0,942,"270,736","28,668",0,"96,320","395,724",0,"395,724"
10-Jul-14,"-3,744",553,0,0,0,372,678,0,0,1,"-5,304",0,-44,-553,"1,908",0,"-5,099","-3,744",0,"-3,744","270,183","30,576",0,"91,221","391,980",0,"391,980"
11-Jul-14,"-1,654",37,0,0,0,-2,"-1,580",0,0,0,0,0,-109,-415,158,0,"-1,397","-1,654",0,"-1,654","269,768","30,734",0,"89,823","390,326",0,"390,326"
14-Jul-14,"1,634",383,0,0,0,56,"1,248",0,5,1,0,0,-59,-836,-222,0,"2,692","1,634",0,"1,634","268,932","30,512",0,"92,516","391,960",0,"391,960"
15-Jul-14,-316,-90,0,0,0,-584,443,0,0,0,0,0,-85,"-1,632",-284,0,"1,600",-316,0,-316,"267,300","30,228",0,"94,116","391,644",0,"391,644"
16-Jul-14,"-2,717",351,0,"5,000",0,-86,"-4,008",0,0,1,"-3,907",0,-66,-473,"-1,154",0,"-1,090","-2,717",0,"-2,717","266,827","29,074",0,"93,026","388,928",0,"388,928"
17-Jul-14,"-7,624",294,0,"-5,000",0,-217,"-2,588",0,0,1,0,0,-114,64,"-1,103",0,"-6,586","-7,624",0,"-7,624","266,892","27,971",0,"86,440","381,303",0,"381,303"
18-Jul-14,-400,-41,0,0,0,492,-863,0,17,2,0,0,-6,276,"-1,247",0,571,-400,0,-400,"267,168","26,724",0,"87,011","380,904",0,"380,904"
21-Jul-14,206,175,0,0,0,326,-281,0,0,5,0,0,-20,-87,-209,0,501,206,0,206,"267,081","26,515",1,"87,513","381,109",0,"381,109"
22-Jul-14,"-3,242",106,0,0,0,"-1,615","-1,744",0,0,2,0,0,9,"-1,410",506,0,"-2,338","-3,242",0,"-3,242","265,671","27,021",1,"85,175","377,868",0,"377,868"
23-Jul-14,"2,827",123,0,0,0,"1,371","5,180",0,0,3,"-3,787",0,-63,-156,-710,0,"3,693","2,827",0,"2,827","265,515","26,311",1,"88,868","380,694",0,"380,694"
24-Jul-14,"-4,346",433,0,"4,600","8,000","-8,658","-8,699",0,5,2,0,0,-29,363,-637,0,"-4,072","-4,346",0,"-4,346","265,877","25,674",1,"84,796","376,348",0,"376,348"
25-Jul-14,"-3,912",156,"-2,422",0,0,"2,796","-4,350",0,0,3,0,0,-95,421,-323,0,"-4,010","-3,912",0,"-3,912","266,299","25,351",1,"80,786","372,437",0,"372,437"
28-Jul-14,"-3,309",-580,0,0,0,349,"-3,107",0,2,12,8,0,7,-263,769,0,"-3,815","-3,309",0,"-3,309","266,035","26,120",1,"76,971","369,127",0,"369,127"
29-Jul-14,"1,369",389,0,0,0,6,983,0,0,5,0,0,-14,-645,"1,427",0,586,"1,369",0,"1,369","265,391","27,547",1,"77,557","370,496",0,"370,496"
30-Jul-14,-429,332,0,0,0,-161,"1,972",0,0,5,"-2,522",0,-55,-96,624,0,-957,-429,0,-429,"265,295","28,171",1,"76,600","370,067",0,"370,067"
31-Jul-14,"1,621",26,0,"2,000",0,"-2,000","1,579",0,0,5,0,0,11,"1,290",638,-1,-305,"1,621",0,"1,621","266,585","28,809",0,"76,295","371,689",0,"371,689"
1-Aug-14,"18,209",1,"-1,217",0,0,"7,996","11,327",0,0,5,0,0,96,"2,538",-229,0,"15,900","18,209",0,"18,209","269,122","28,580",0,"92,195","389,897",0,"389,897"
4-Aug-14,-456,-548,0,0,0,-163,267,0,0,4,0,0,-16,"2,382",169,0,"-3,008",-456,0,-456,"271,505","28,749",0,"89,187","389,441",0,"389,441"
5-Aug-14,-116,170,0,0,0,-719,125,0,0,1,55,0,253,618,"1,102",0,"-1,836",-116,0,-116,"272,123","29,851",0,"87,351","389,325",0,"389,325"
6-Aug-14,"-2,197",93,0,0,0,-651,"-1,147",0,0,1,-466,0,-27,"1,757",100,0,"-4,054","-2,197",0,"-2,197","273,880","29,951",0,"83,297","387,128",0,"387,128"
7-Aug-14,774,587,0,0,0,"1,214",-929,0,0,1,0,0,-100,968,-668,0,474,774,0,774,"274,848","29,283",0,"83,770","387,901",0,"387,901"
8-Aug-14,"1,766",310,0,0,0,2,"1,678",0,-112,-35,0,0,-77,"1,317",-320,0,769,"1,766",0,"1,766","276,165","28,963",0,"84,539","389,667",0,"389,667"
11-Aug-14,"-1,845",273,0,0,0,-777,"-1,144",0,0,2,0,0,-198,-157,319,0,"-2,007","-1,845",0,"-1,845","276,008","29,282",0,"82,532","387,822",0,"387,822"
12-Aug-14,"4,910",182,0,0,0,759,"4,057",0,0,1,0,0,-89,"-2,342","1,400",0,"5,852","4,910",0,"4,910","273,666","30,682",0,"88,384","392,732",0,"392,732"
13-Aug-14,653,168,0,0,"7,000",-30,"-6,059",0,0,0,-339,0,-88,"-1,489",-445,0,"2,587",653,0,653,"272,177","30,237",0,"90,971","393,385",0,"393,385"
14-Aug-14,"-1,480",-156,-409,0,0,-199,-659,0,3,2,0,0,-61,-604,-581,0,-294,"-1,480",0,"-1,480","271,572","29,656",0,"90,677","391,905",0,"391,905"
15-Aug-14,-835,97,0,"8,000",0,"-7,994",-867,0,0,2,0,0,-73,-91,-633,0,-111,-835,0,-835,"271,481","29,023",0,"90,566","391,070",0,"391,070"
19-Aug-14,"3,277",240,-409,0,0,-498,"3,955",0,0,9,0,0,-19,"-1,582",952,0,"3,907","3,277",0,"3,277","269,899","29,975",0,"94,473","394,347",0,"394,347"
20-Aug-14,"-4,377",-233,0,0,0,729,"-7,522",0,0,1,"2,500",0,148,"-1,732",290,0,"-2,935","-4,377",0,"-4,377","268,167","30,265",0,"91,538","389,970",0,"389,970"
21-Aug-14,"6,783",-115,-411,"-1,750",0,"7,070","1,920",0,0,2,0,0,67,-536,-681,0,"8,000","6,783",0,"6,783","267,632","29,584",0,"99,537","396,753",0,"396,753"
22-Aug-14,-145,-785,0,0,0,953,-420,0,0,2,0,0,106,153,"-1,395",0,"1,096",-145,0,-145,"267,785","28,189",0,"100,634","396,608",0,"396,608"
25-Aug-14,"-3,596",-832,0,0,0,-408,"-2,346",0,3,6,0,0,-18,-780,979,0,"-3,795","-3,596",0,"-3,596","267,006","29,168",0,"96,838","393,013",0,"393,013"
26-Aug-14,345,-686,0,0,0,-191,"1,333",0,0,3,0,0,-114,-850,"2,100",0,-904,345,0,345,"266,155","31,268",0,"95,934","393,358",0,"393,358"
27-Aug-14,"-5,386",134,0,0,0,527,"-3,153",0,0,3,"-2,803",0,-94,118,793,0,"-6,297","-5,386",0,"-5,386","266,273","32,061",0,"89,638","387,972",0,"387,972"
28-Aug-14,"-2,494",-269,0,"1,700","9,500",40,"-13,408",0,0,1,0,0,-58,267,-264,0,"-2,497","-2,494",0,"-2,494","266,540","31,797",0,"87,141","385,478",0,"385,478"
29-Aug-14,"3,715",433,0,0,0,-435,"3,764",0,0,9,0,0,-55,"2,544",-934,0,"2,105","3,715",0,"3,715","269,084","30,863",0,"89,246","389,193",0,"389,193"
1-Sep-14,"16,773",0,0,0,"2,500",206,"14,056",0,0,16,0,0,-6,"1,876",-225,0,"15,121","16,773",0,"16,773","270,960","30,638",0,"104,368","405,966",0,"405,966"
2-Sep-14,734,-231,0,0,0,153,928,0,5,2,0,0,-123,762,231,1,-261,734,0,734,"271,722","30,869",1,"104,107","406,699",0,"406,699"
3-Sep-14,"-1,741",-547,0,0,0,-355,"1,086",0,0,2,"-1,771",0,-156,"1,327",-456,0,"-2,612","-1,741",0,"-1,741","273,049","30,413",1,"101,495","404,958",0,"404,958"
4-Sep-14,"2,074","2,243",-416,0,0,-41,392,0,0,2,0,0,-107,"2,276",-609,0,407,"2,074",0,"2,074","275,325","29,804",1,"101,901","407,032",0,"407,032"
5-Sep-14,-740,-471,0,0,0,311,-772,0,0,2,0,0,190,"2,705","-1,123",0,"-2,322",-740,0,-740,"278,030","28,681",1,"99,580","406,292",0,"406,292"
8-Sep-14,-588,197,0,0,0,15,-390,0,-115,-29,0,0,-265,"1,525",-236,0,"-1,877",-588,0,-588,"279,555","28,445",1,"97,703","405,704",0,"405,704"
9-Sep-14,"-5,162",194,0,0,0,"-1,002","-4,175",0,0,2,0,0,-181,"-1,279","1,254",0,"-5,137","-5,162",0,"-5,162","278,276","29,699",1,"92,566","400,542",0,"400,542"
10-Sep-14,"-4,707",8,0,0,0,161,"1,858",0,10,3,"-6,615",0,-133,-845,-733,0,"-3,129","-4,707",0,"-4,707","277,431","28,966",1,"89,437","395,835",0,"395,835"
11-Sep-14,"6,123",336,"-1,300",0,"8,000",405,"-1,244",0,0,2,0,0,-76,-829,-154,0,"7,106","6,123",0,"6,123","276,602","28,812",1,"96,542","401,958",0,"401,958"
12-Sep-14,147,38,0,0,0,-15,237,0,0,3,0,0,-115,-604,-302,0,"1,054",147,0,147,"275,998","28,510",1,"97,596","402,105",0,"402,105"
15-Sep-14,"-1,443",226,-340,0,0,-137,"-1,119",0,0,8,0,0,-82,"-1,283",341,0,-501,"-1,443",0,"-1,443","274,715","28,851",1,"97,095","400,662",0,"400,662"
16-Sep-14,"-1,373",430,0,0,0,64,"-1,903",0,6,3,0,0,27,"-1,666",414,0,-121,"-1,373",0,"-1,373","273,049","29,265",1,"96,974","399,289",0,"399,289"
17-Sep-14,"-8,740",-231,0,0,0,1,737,0,0,4,"-9,343",0,92,-427,-572,0,"-7,741","-8,740",0,"-8,740","272,622","28,693",1,"89,233","390,549",0,"390,549"
18-Sep-14,"-4,455",-548,0,"6,050",0,"-6,095","-3,814",0,0,3,0,0,-52,-76,24,0,"-4,403","-4,455",0,"-4,455","272,546","28,717",1,"84,830","386,094",0,"386,094"
19-Sep-14,"-1,627",-547,-170,0,0,-20,-766,0,0,4,0,0,-128,155,-173,3,"-1,613","-1,627",0,"-1,627","272,701","28,544",5,"83,217","384,467",0,"384,467"
22-Sep-14,876,-485,"-1,000",0,0,"1,032","1,412",0,0,13,0,0,-96,-337,-844,0,"2,057",876,0,876,"272,364","27,700",5,"85,274","385,343",0,"385,343"
23-Sep-14,538,-438,0,0,0,131,"1,040",0,0,5,0,0,-200,"-1,072",360,-3,"1,253",538,0,538,"271,292","28,060",1,"86,527","385,881",0,"385,881"
24-Sep-14,832,-366,0,0,0,-443,"1,853",0,0,4,-172,0,-44,-258,-382,0,"1,473",832,0,832,"271,034","27,678",1,"88,000","386,713",0,"386,713"
25-Sep-14,"3,613",-122,"-2,551",0,0,"5,522",826,0,0,3,0,0,-66,116,-72,0,"3,569","3,613",0,"3,613","271,150","27,606",1,"91,569","390,326",0,"390,326"
26-Sep-14,"-2,123",-860,0,0,0,114,"-1,544",0,1,3,0,0,164,625,"5,446",0,"-8,194","-2,123",0,"-2,123","271,774","33,052",1,"83,375","388,203",0,"388,203"
29-Sep-14,-66,-447,0,0,0,-220,"-1,621",0,0,10,"2,237",0,-26,-329,358,0,-95,-66,0,-66,"271,445","33,410",1,"83,280","388,137",0,"388,137"
30-Sep-14,"-5,821",-228,0,0,0,146,"-5,800",0,0,4,0,0,56,308,-246,0,"-5,883","-5,821",0,"-5,821","271,753","33,164",1,"77,397","382,315",0,"382,315"
1-Oct-14,"29,755",-456,"29,278",0,0,"-17,124","18,687",0,0,5,-594,0,-43,"1,025",-953,0,"29,683","29,755",0,"29,755","272,778","32,211",1,"107,079","412,070",0,"412,070"
2-Oct-14,"-5,528",327,0,0,0,-231,"-5,466",0,0,1,0,0,-157,"2,198","-1,314",0,"-6,411","-5,528",0,"-5,528","274,976","30,897",1,"100,668","406,542",0,"406,542"
3-Oct-14,-529,-328,"-2,200",0,0,"1,910",371,0,0,2,-152,0,-132,"2,357",-984,0,"-1,902",-529,0,-529,"277,333","29,913",1,"98,765","406,013",0,"406,013"
6-Oct-14,"-1,266",-220,0,0,0,-225,-665,0,0,7,-80,0,-84,"2,343",-625,1,"-2,985","-1,266",0,"-1,266","279,676","29,288",2,"95,781","404,747",0,"404,747"
7-Oct-14,"2,965",-92,0,0,0,6,"3,036",0,0,3,0,0,12,640,18,0,"2,306","2,965",0,"2,965","280,316","29,306",2,"98,087","407,712",0,"407,712"
8-Oct-14,"-2,042",-512,0,0,0,485,"-1,228",0,-116,-32,-551,0,-89,846,-639,0,"-2,249","-2,042",0,"-2,042","281,162","28,667",2,"95,838","405,670",0,"405,670"
9-Oct-14,-315,-821,0,0,0,31,502,0,0,2,-79,0,51,115,468,-1,-896,-315,0,-315,"281,277","29,135",1,"94,942","405,355",0,"405,355"
10-Oct-14,-547,170,"-4,000",0,0,"3,943",-481,0,6,1,0,0,-185,-8,517,0,"-1,056",-547,0,-547,"281,270","29,652",1,"93,886","404,808",0,"404,808"
14-Oct-14,"2,313",-267,0,"-1,600",0,-142,"4,470",0,0,6,0,0,-154,"-2,492","2,140",0,"2,665","2,313",0,"2,313","278,778","31,792",1,"96,551","407,122",0,"407,122"
15-Oct-14,"-1,345",-45,0,0,0,-234,"-1,401",0,0,1,438,0,-105,"-2,642","1,144",0,152,"-1,345",0,"-1,345","276,136","32,936",1,"96,703","405,777",0,"405,777"
16-Oct-14,"2,424",5,0,"2,050",0,67,488,0,1,1,0,0,-188,"-1,081",-689,0,"4,194","2,424",0,"2,424","275,055","32,247",1,"100,897","408,200",0,"408,200"
17-Oct-14,-665,30,-300,0,0,542,-797,0,0,1,0,0,-141,-333,"-1,096",0,764,-665,0,-665,"274,723","31,151",1,"101,661","407,535",0,"407,535"
20-Oct-14,-876,-126,0,0,0,163,-797,0,0,3,0,0,-118,"-1,034",279,0,-121,-876,0,-876,"273,689","31,430",1,"101,540","406,660",0,"406,660"
21-Oct-14,"-8,378",-365,0,0,0,-194,"-7,829",0,0,2,0,0,7,"-1,525",941,0,"-7,794","-8,378",0,"-8,378","272,164","32,371",1,"93,745","398,281",0,"398,281"
22-Oct-14,"-1,618",223,0,0,0,20,"-1,460",0,0,1,-161,0,-241,-345,192,0,"-1,465","-1,618",0,"-1,618","271,819","32,563",1,"92,280","396,663",0,"396,663"
23-Oct-14,-550,-232,-500,0,0,679,-271,0,0,9,0,0,-235,-664,-441,0,555,-550,0,-550,"271,155","32,122",1,"92,835","396,113",0,"396,113"
24-Oct-14,"-7,590",-7,0,0,0,-43,"-7,315",0,0,5,0,0,-230,172,-723,0,"-7,039","-7,590",0,"-7,590","271,327","31,399",1,"85,796","388,523",0,"388,523"
27-Oct-14,"-5,429",-731,0,0,0,-117,"-4,397",0,0,21,0,0,-205,-872,545,0,"-5,102","-5,429",0,"-5,429","270,455","31,944",1,"80,694","383,094",0,"383,094"
28-Oct-14,"1,093",100,0,0,0,1,"1,057",0,0,9,0,0,-73,-758,198,0,"1,653","1,093",0,"1,093","269,697","32,142",1,"82,347","384,187",0,"384,187"
29-Oct-14,"1,823",8,0,0,0,"10,258","-6,603",0,0,9,"-1,827",0,-23,-228,249,0,"1,803","1,823",0,"1,823","269,468","32,391",1,"84,150","386,010",0,"386,010"
30-Oct-14,"1,964",-12,0,0,0,51,"2,031",0,0,12,0,0,-118,504,110,0,"1,350","1,964",0,"1,964","269,973","32,501",1,"85,499","387,974",0,"387,974"
31-Oct-14,"19,463",425,0,"3,000",0,"-2,798","18,890",0,0,11,-51,0,-15,"1,768",-684,0,"18,379","19,463",0,"19,463","271,740","31,817",1,"103,879","407,437",0,"407,437"
3-Nov-14,"6,512",228,0,-950,0,-74,"7,190",0,0,12,0,0,105,"2,237",777,0,"3,497","6,512",0,"6,512","273,977","32,594",1,"107,376","413,948",0,"413,948"
4-Nov-14,15,-195,0,0,0,-451,868,0,0,1,-97,0,-111,"1,364",82,0,"-1,432",15,0,15,"275,342","32,676",1,"105,944","413,963",0,"413,963"
5-Nov-14,"2,284",304,"-1,510","1,000",0,"2,922",511,0,0,1,"-1,063",0,119,"2,640",-427,0,71,"2,284",0,"2,284","277,981","32,249",1,"106,015","416,246",0,"416,246"
7-Nov-14,"1,663",803,0,0,0,332,604,0,0,2,-14,0,-63,"2,623","-1,178",0,218,"1,663",0,"1,663","280,604","31,071",0,"106,234","417,909",0,"417,909"
10-Nov-14,"1,211",178,0,0,0,-84,"1,328",0,0,2,-68,0,-144,"1,307",-268,0,172,"1,211",0,"1,211","281,912","30,803",0,"106,406","419,121",0,"419,121"
11-Nov-14,"-2,508",69,0,0,0,"-1,527",-393,0,-116,-33,0,0,-508,-967,"1,361",0,"-2,902","-2,508",0,"-2,508","280,944","32,164",0,"103,504","416,612",0,"416,612"
12-Nov-14,"-1,762",142,0,0,0,"1,393",205,0,9,0,"-3,270",0,-241,-814,654,0,"-1,602","-1,762",0,"-1,762","280,130","32,818",0,"101,901","414,850",0,"414,850"
13-Nov-14,"-1,164",308,0,"5,000",0,"-4,778","-1,346",0,0,1,-34,0,-315,-998,752,0,-919,"-1,164",0,"-1,164","279,133","33,570",0,"100,982","413,686",0,"413,686"
14-Nov-14,"-6,198",471,0,0,0,"-2,070","-4,821",0,0,1,-34,0,255,"-1,043",-942,0,"-4,213","-6,198",0,"-6,198","278,090","32,628",1,"96,769","407,488",0,"407,488"
17-Nov-14,"-1,944",-337,-500,0,0,492,"-1,417",0,0,8,0,0,-191,-864,-28,0,"-1,053","-1,944",0,"-1,944","277,226","32,600",1,"95,716","405,543",0,"405,543"
18-Nov-14,-40,-259,0,0,0,606,-294,0,0,3,0,0,-97,"-1,150",-71,0,"1,181",-40,0,-40,"276,076","32,529",1,"96,897","405,503",0,"405,503"
19-Nov-14,"-3,030",38,0,0,0,-302,"-2,492",0,0,4,-702,0,425,-451,-537,1,"-2,042","-3,030",0,"-3,030","275,625","31,992",2,"94,855","402,473",0,"402,473"
20-Nov-14,"-5,606",-144,0,"-4,000",0,199,"-1,656",0,0,4,0,0,-8,550,-635,0,"-5,521","-5,606",0,"-5,606","276,175","31,357",2,"89,334","396,867",0,"396,867"
21-Nov-14,"-3,097",-583,0,"4,000",0,"1,499","-8,052",0,0,5,0,0,34,771,-197,0,"-3,670","-3,097",0,"-3,097","276,946","31,160",1,"85,663","393,770",0,"393,770"
25-Nov-14,"13,024",-401,0,0,0,-426,"13,889",0,0,29,0,0,-67,"-1,134","1,960",-1,"12,199","13,024",0,"13,024","275,811","33,120",0,"97,862","406,794",0,"406,794"
26-Nov-14,-843,-25,-600,0,0,849,-966,0,0,3,-68,0,-36,-729,"1,046",0,"-1,160",-843,0,-843,"275,082","34,166",0,"96,703","405,951",0,"405,951"
27-Nov-14,"-12,363",69,"27,504",0,0,"-27,508","-12,445",0,1,3,0,0,15,690,297,0,"-13,350","-12,363",0,"-12,363","275,773","34,463",0,"83,353","393,588",0,"393,588"
28-Nov-14,"15,536",399,"-2,807",0,"14,868","17,806","-15,047",0,0,8,0,0,308,"2,209",-467,0,"13,794","15,536",0,"15,536","277,981","33,996",0,"97,147","409,124",0,"409,124"
1-Dec-14,"25,098",-184,0,0,0,-498,"25,720",0,0,39,0,0,21,"2,860",-553,1,"22,789","25,098",0,"25,098","280,842","33,443",2,"119,936","434,222",0,"434,222"
2-Dec-14,"3,169",38,0,0,0,51,"2,809",0,0,4,-47,0,314,"1,521","1,680",0,-32,"3,169",0,"3,169","282,362","35,123",2,"119,904","437,391",0,"437,391"
3-Dec-14,-267,-594,0,0,0,-397,"1,159",0,0,3,-595,0,157,"2,866",-102,0,"-3,031",-267,0,-267,"285,228","35,021",2,"116,873","437,124",0,"437,124"
4-Dec-14,"-3,602",-223,0,0,0,-137,"-3,143",0,0,2,0,0,-103,"3,795",-55,0,"-7,343","-3,602",0,"-3,602","289,024","34,966",2,"109,530","433,521",0,"433,521"
5-Dec-14,393,-448,0,"7,000",0,"-7,509","1,108",0,0,4,0,0,238,"4,336",-82,0,"-3,861",393,0,393,"293,360","34,884",2,"105,669","433,915",0,"433,915"
